PROVIDER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,CREDENTIAL_TYPE,SPECIALTY1,SPECIALTY2
1508056482,Jennifer,Renae,Mcevoy,MD,"Radiology, Diagnostic",
1508040361,Tyson,Key,Meyer,MD,Pain Medicine,
1508026881,Rama,Somayajula,Ayyala,,"Radiology, Diagnostic","Radiology, Pediatric"
1508000787,Yevgenia,,Shekhtman,MD,"Surgery, Neurological",
1336763275,Elexus-Ember,Aleczandria,Carroll,DO,Administrator,
1336709377,Jordan,Christine,Anderson,PHARMD,Pharmacology,
1346286580,Stewart,Lloyd,Shanfield,MD,"Surgery, Orthopedic",
1346260148,Joanne,Eewin,Tsai,MD,Cardiology,
1346262441,Aizenhawar,Jamil,Marrogi,,Pathology,
1346254919,Cyrus,Coleman,Chapman,MD,"Radiology, Diagnostic",
1346276250,Donald,Joe,Schmidt,DC,Chiropractor,
1346264579,Charles,Jonathan,Weitz,MD,"Radiology, Diagnostic",
1346224193,Stephen,Michael,Hoffman,DO,Gastroenterology,
1346278264,James,Ernest,Provo,MD,Emergency Medicine,Sports Medicine
1346289642,Rebecca,Ann,Lockhart,,Nurse Practitioner,
1346256385,Charles,Dirk,Williams,MD,Family Practice,
1346241486,Douglas,Seth,Schulman,MD,Cardiology,Internal Medicine
1346231651,Svetlana,Gennadievna,Miroshnichenko,,Internal Medicine,
1346218476,Steven,J,Alcuri,MD,Adolescent Medicine,Pediatrics
1346275195,Joel,David,Rosenbloom,DO,Emergency Medicine,
1346263597,William,Percy,Young,MD,Internal Medicine,
1346205739,Tatyana,Mikhailovna,Kopyeva,,Anesthesiology,
1346221975,Eric,Todd,Young,MD,Infectious Diseases,
1346238045,Lilette,Eva,Daumas-Britsch,MD,Family Practice,
1346246626,William,Chien,Lin Wu,MD,Cardiology,"Cardiology, Interventional"
1346268026,Samina,Qureshi,Hayat,MD,Rheumatology,Internal Medicine
1346261526,Johnny,Que,Nacilla,MD,Hematology,Internal Medicine
1346210085,Craig,Charles,Suiter,MD,Ophthalmology,
1346240363,Fred,Paul,Harchelroad,MD,Emergency Medicine,Medical Toxicology
1346203148,Ted,Dylan,Burrow,MD,Internal Medicine,
1346201605,Rodolfo,Alejadro,Chirinos,,Gastroenterology,Internal Medicine
1346282977,Nicholas,John,Pappas,MD,Urology,
1346286929,Carlos,Armando,Palacio,MD,"Surgery, Neurological","Surgery, General"
1346220035,Shawn,Edward,Gough-Fibkins,MD,"Radiology, Diagnostic",
1346238326,Leona,Marie,Cammock,MD,Family Practice,
1346202033,Robert,Eugene,Alleyn,MD,"Surgery, General",
1902372600,Kirstin,Dianne,Drake,,Nurse Practitioner,Advanced Practice Nurse
1902389083,Kimberly,Ann,Rothwell,,Pharmacology,
1902316490,Alex,Dale,Bylsma,FNP-C,Nurse Practitioner,
1902392012,Siri,Zirkle,Larsen,CRNP,Nurse Practitioner,Advanced Practice Nurse
1902482680,Oziel,Ivan,Vela,,Physician Assistant,
1902443096,Jennifer,Lynn,Lombardi,,Nurse Practitioner,Advanced Practice Nurse
1902450687,Jace,Stephen,Nye,NP,Nurse Practitioner,Advanced Practice Nurse
1902453533,David,Hyoungku,Kang,DDS,Dentist,
1902873300,John,Robert,Bret,MD,"Cardiology, Interventional",Cardiology
1902833999,Mete,,Korkmaz,MD,"Oncology, Medical",
1902887227,Mary,Elizabeth,Johnson,MD,Emergency Medicine,
1902890296,Raza,,Mehdi,MD,Dermatology,Family Practice
1902856362,Donald,Miles,Doynow,MD,Emergency Medicine,Internal Medicine
1902864937,Pablo,Christian,Argeles,MD,Obstetrics & Gynecology,
1902882715,Phillip,Carl,Ginsberg,DO,Urology,
1902810484,James,William,Jarvis,MD,Family Practice,
1902854615,Leila,,Ostovar-Kermani,DPM,Podiatrist,
1902847965,Margaret,O,Fesh,PT,Assistive Therapy,
1902823438,Thomas,Edward,Blaney,DPM,Podiatrist,
1902839566,Delwin,Jay,Wohlgemuth,CRNA,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1902860661,David,Dewitt,Harrell,MD,Ophthalmology,
1346288750,Kuldip,S,Deogun,MD,Anesthesiology,Pain Medicine
1346224466,Suzanne,R,Rosen,MD,Family Practice,
1346207206,Lisa,Anne,Mueller,CRNA,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1346276656,Eduard,,Zinger,MD,Internal Medicine,
1346297462,Kay,Denise,Lozano,MD,"Radiology, Diagnostic",
1346279338,Sara,B,Mostad,MD PHD,Infectious Diseases,
1346212800,Andrew,Jay,Borin,MD,Cardiology,
1346244779,James,Byron,Mattax,MD,Ophthalmology,
1346267341,Gary,Adam,Kronen,MD,"Surgery, Plastic",
1346228566,Gregory,Heront,Marcarian,MD,Internal Medicine,
1346214509,Garvan,Christopher,Kane,MD,Cardiology,Internal Medicine
1346236932,Kirsten,Mcgonagle,Wolff,MD,Obstetrics & Gynecology,
1346297546,Scott,Taylor,Mcmullen,MD,"Surgery, Orthopedic",
1346258233,John,William,Bauer,MD,Emergency Medicine,
1346298395,Gordon,Rider,Archibald,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1346234564,John,Robert,Tretter,MD,Cardiology,
1346298148,Cyrus,Victor,Desouza,MD,"Endocrinology, Diabetes & Metabolism",
1346291374,Waseem,Nicola,Ibrahim,MD,Neurology,
1346244720,Joseph,William,Burke,MD,"Radiology, Diagnostic",
1346225075,Gerard,James,Fulda,MD,"Surgery, General","Surgery, Critical Care"
1346267911,Robert,Louis,Perkel,MD,Family Practice,
1346291671,Joseph,Andrew,Parr,MD,"Surgery, Orthopedic",
1346273760,Walter,Harold,Jolley,DPM,Podiatrist,
1346279973,Max,Andrew,Stevens,MD,"Radiology, Diagnostic",
1346252186,Wayne,Victor,Arnold,DO,Cardiology,
1346248747,Albita,Sandra,Lasanta,NP,Nurse Practitioner,Advanced Practice Nurse
1346229309,Carlos,Eduardo,Fabre,MD,Cardiology,Internal Medicine
1346246790,Spencer,Walton,Hinds,MD,Cardiology,
1346251261,Kamal,,Gupta,MD,"Cardiology, Interventional",Cardiology
1346297751,Eric,David,Schmidt,CRNA,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1346265402,Anne,Berry,Todd,MD,Family Practice,
1346295094,Steven,Lee,Galliway,PA-C,Physician Assistant,
1346299989,Marc,Andrew,Holbert,PA-C,Physician Assistant,
1346241189,Alvin,Bruce,Elisco,MD,Hospitalist,Internal Medicine
1346287851,Philip,,Costello,MD,"Radiology, Diagnostic",Nuclear Medicine
1346373958,Amish,Chhaganlal,Aghera,,Emergency Medicine,
1346318714,Mary,Beth,Hamilton,CNS,Advanced Practice Nurse,Nurse Practitioner
1346331139,Debra,Sue,De Gram,,Certified Nurse Midwife,
1902804750,Lorinda,Marie,Browning,MD,Anesthesiology,
1902891476,Ryan,Thomas,Boone,MD,Otolaryngology,
1902837834,Jane,L,Steffen,NP,Nurse Practitioner,Advanced Practice Nurse
1902898760,Joshua,Matthew,Crasner,DO,Cardiology,
1902800865,Richard,Alan,Simmons,DO,Family Practice,
1902878838,Harvey,Kwock,Yee,MD,"Radiology, Diagnostic",
1902829658,Cody,Brant,West,PT,Assistive Therapy,
1902855794,Amy,Halbert,Williams,,Emergency Medicine,
1902879190,Andrew,Ward,Morton,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1902878697,Scott,Walter,Blumer,DO,Otolaryngology,
1902870033,Jay,Todd,Jones,,"Radiology, Diagnostic",
1902864820,Taufiek,,Alhadi,DO,Anesthesiology,
1902853732,Shabnam,Nadia,Sheikh,MD,Emergency Medicine,
1902803604,Teresa,,Ecker,MD,"Radiology, Diagnostic",
1902840283,John,James,Iocco,MD,Cytopathology,Pathology
1902856834,Prabhas,Arunbhai,Trivedi,MD,Dermatology,
1902834807,Kelly,Ann,Fryer-Tisevich,,Assistive Therapy,
1902846132,John,Patrick,Crapanzano,MD,Pathology,Cytopathology
1902839525,Samer,,Kassar,MD,Neurology,Internal Medicine
1902890247,Peter,Jesse,Sneed,MD,Ophthalmology,
1902803174,John,Paul,Stathis,MD,Cardiology,
1902897770,Brian,Joel,Szklinski,MD,Family Practice,
1902801095,William,Devon,Varnell,MD,"Radiology, Diagnostic",
1902841323,Renee,Allysann,Van Tiem,,Chiropractor,
1902870207,Sonja,Greta,Schaffer,MD,"Radiology, Diagnostic",
1902844467,Paul,Nicholas,Grooff,MD,"Radiology, Diagnostic",
1902826233,Chad,James,Aultman,MD,"Radiology, Diagnostic",
1902876964,Denise,Louise,Bobovnyik,MD,Family Practice,
1902879976,Kevin,Joseph,Cochran,MD,"Cardiology, Interventional",Cardiology
1902864275,Jay,E,Brunswick,,Emergency Medicine,
1902896764,Sumeet,Kaur,Anand,MB BS,Internal Medicine,
1902824345,Nick,Lee,Nelson,MD,"Radiology, Diagnostic",
1902822745,Pamela,Kay,Ikuta,DO,Emergency Medicine,Family Practice
1902846165,Quentin,Forrest,Rose,MD,"Radiology, Diagnostic",
1902894942,Francisco,Luis,Gaudier,MD,Maternal & Fetal Medicine,Obstetrics & Gynecology
1346334000,Lowell,Lynn,Tilzer,MD,Pathology,
1346341401,Lisa,Anne,Winkler,MD,Family Practice,Legal Medicine
1346394061,Timothy,John,Kutz,MD,Family Practice,
1346360146,Susan,Hayejean,Cha,MD,"Radiology, Diagnostic",
1346313475,Peter,Joseph,Morris,MD,Adolescent Medicine,Pediatrics
1346325479,Michael,Patrick,Duchynski,MD,Emergency Medicine,
1346341120,Jay,Randolph,Ciotti,MD,Family Practice,
1346356128,Andrea,Cristina,Velat,PA-C,Physician Assistant,
1346326246,Taddese,Teferi,Desta,MD,Gastroenterology,
1346343647,Benjamin,Michael,Farkas,PA-C,Physician Assistant,
1346334737,Syed,Nadeem,Shah,MD,Anesthesiology,Internal Medicine
1346330040,Andrew,L,Loucopoulos,MD,Obstetrics & Gynecology,
1346399821,Michele,,Gorla,MD,Pulmonary Disease,
1346359585,Alice,Fair,Franklin,PA-C,Physician Assistant,
1346338274,Benjamin,David,Prentiss,,Cardiology,Internal Medicine
1346343225,Fernando,Q,Gonzales,MD,"Radiology, Diagnostic",Family Practice
1346382082,Arvind,,Gopal,MD,Gastroenterology,Internal Medicine
1346372828,Nicholas,,Bisconti,MD,"Surgery, General",
1346304540,Seth,Benjamin,Forman,MD,Dermatology,"Surgery, General"
1346477445,Tatyana,,Groysman,DO,Dermatology,
1346462181,John,Christopher,Coppola,DO,Dermatology,
1346446143,Nadia,,Khoury,MD,"Endocrinology, Diabetes & Metabolism",Internal Medicine
1346446598,Amy,Marie,Neville,,"Radiology, Diagnostic",
1346417276,Thomas,Tao,Su,,Dermatology,
1346487709,Maja,,Heric,PA-C,Physician Assistant,
1346414091,Jojo,Densel,Hammond,,Emergency Medicine,
1346483518,Luis,Guillermo,Ramirez Bracho,,"Surgery, Orthopedic",
1346446499,Mary,Elizabeth,Ross,MD,Pediatrics,Internal Medicine
1346436052,Candrice,Rachelle,Heath,MD,Dermatology,Pediatrics
1346454675,Daun,Johnson,Lai,MD,Anesthesiology,
1346456696,Ashley,C,Keays,DO,Osteopathic Manipulative Medicine,Family Practice
1346477973,Angela,Nicole,Sneider,DO,"Radiology, Diagnostic",
1346441227,Eugene,,Ostrovsky,MD,"Surgery, General",
1346409919,Toral,Dilip,Patel,MD,Dermatology,
1346455987,Rosalie,Nhung,Nguyen,,Pharmacology,
1346439452,Eric,Charles,Schubert,PA-C,Physician Assistant,
1346421369,Scott,Bailey,Thompson,MD,"Radiology, Diagnostic",
1346429339,Armine,,Sarkisian,MD,Gastroenterology,
1346403102,Matthew,David,Heslinga,MD,Emergency Medicine,
1346455532,Jonathan,C,Markley,DO,Anesthesiology,
1902903479,Belinda,Arlene,Vail,MD,Family Practice,
1902953854,Demetri,J,Merianos,MD,"Surgery, General","Surgery, Pediatric"
1902940638,Greg,Edward,Hargis,,Nurse Practitioner,Advanced Practice Nurse
1902923196,Michael,Anthony,Hill,,Occupational Medicine,Internal Medicine
1346462579,Lucas,Marino,Dejohn,,"Radiology, Diagnostic",
1902992555,Lew,Howard,Cooksey,PA-C,Physician Assistant,
1346487667,Rachel,Ann,Shipley,MD,Geriatric Medicine,Internal Medicine
1346463502,Daniel,James,Mercier,MD,Anesthesiology,Emergency Medicine
1902949902,Matthew,Eric,Brown,,"Radiology, Diagnostic",
1902992118,Mark,Hopkins,Strong,MD,Cardiology,
1902927965,Alison,Jean,Mattern,NP,Advanced Practice Nurse,Nurse Practitioner
1902961691,Hyun,Jae,Chun,MD,"Surgery, Plastic",
1902953722,Robert,Lisen,Chen,MD,Dermatology,
1902900319,Mohamad,Riad,Alzein,MD,Internal Medicine,
1902971658,Jennifer,Ruiz,Meruelo,PT,Assistive Therapy,
1902923923,Edward,Robert,Niemiec,MD,Otolaryngology,
1902954936,Carlos,,Molina,MD,"Radiology, Diagnostic",
1902994304,Shaun,Lowell,Traub,MD,"Surgery, Orthopedic",
1912041294,Alisha,Jill,Holbrook,NP,Nurse Practitioner,Advanced Practice Nurse
1346466364,John,Joon,Han,DO,Hospitalist,Internal Medicine
1346451002,Neil,Joseph,Hansen,MD,"Radiology, Diagnostic",
1346477767,Lisa,Beth,Williford,MD,Emergency Medicine,
1346415015,Lloyd,Thomas,Cunningham,PSYD,Behavioral Care,
1346448958,Charis,Willard,Keane,MD,Emergency Medicine,
1346474632,Ivana,,Paz,MD,Family Practice,
1346418001,Sheryl,Ann,Wyatt,ARNP,Nurse Practitioner,Advanced Practice Nurse
1346460623,Daniel,Joseph,Boss,,"Radiology, Diagnostic",
1346469186,Jayashree,,Sundararajan,MD,Neurology,Internal Medicine
1346481769,Dan,Sever,Anghelescu,,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1346443132,Rebecca,Jean,Chamberlain,DO,Emergency Medicine,
1346436276,Ermias,Aytenfisu,Mekonnen,MD,Neurology,
1346433588,Kara,Lynette,Scholl,PA,Physician Assistant,
1346448867,Neelum,,Ahmed,MD,Family Practice,
1346449147,Hubert,Hsing,Chuang,MD,Nuclear Medicine,
1346453297,Loree,Ann,Skidmore,FNP,Nurse Practitioner,
1346443835,Patricia,Ann,Thomas,NP,Nurse Practitioner,Advanced Practice Nurse
1346464575,Nicole,Ellen,Dolan,DO,Obstetrics & Gynecology,
1346563723,Paulette,Lebda,Turk,MD,"Radiology, Diagnostic",
1346569605,Michael,Anthony,Ciatto,,Urology,
1346510138,Hilary,Ann,Donahue,PA,Physician Assistant,
1346512951,Jessica,Rhea,Rodriguez,PA,Physician Assistant,
1346561230,Patrick,Johnston,Mille,MD,"Oncology, Medical",Hematology
1346557337,Kristian,Monet,Wilson,MA,Behavioral Care,
1346549607,Dana,Catherine,Mueller,MD,General Practice,Internal Medicine
1346528833,Christopher,Gerard,Wallace,PA,Physician Assistant,
1346504636,Jason,Jaeyun,Lee,DO,Anesthesiology,
1346526506,Andrea,Marie,Schaffter,RN,Advanced Practice Nurse,
1912000795,Nancy,Marie,Zink,MD,Family Practice,
1912090267,Elizabeth,Ann,Karagosian,MD,Emergency Medicine,
1912003138,Diann,Marie,Krywko,MD,Emergency Medicine,
1912099334,Anthony,Joseph,Cmelak,MD,Radiation Oncology,
1912074048,Harvey,Lewis,Handler,MD,Dermatology,
1912088527,Shashank,Krishnaji,Dengle,MD,Cardiology,Internal Medicine
1912074709,Jeffrey,Francois,Young,MD,Pathology,
1912082009,Gerard,Francis,Pena,MD,Otolaryngology,
1912096280,Frank,Robert,Lusher,MD,Dermatology,
1912093345,Shafiq,Sultan,Noorani,,Physician Assistant,
1912012519,Anita,,Jasani,MD,Family Practice,
1912024563,Christopher,Raymond,Phillips,MD,Rheumatology,Internal Medicine
1912069337,William,Matt,Lowe,MD,Obstetrics & Gynecology,
1912008145,Henryk,Tadeusz,Malczak,DO,General Practice,Family Practice
1346508843,Ryan,Christopher,Tone,,Anesthesiology,
1346571346,Brendali,,Negron-Rodriguez,MD,Anesthesiology,
1346547288,John,Cesar,Cuellar,,"Surgery, Orthopedic",
1346573987,Lindsay,Marie,Weatherhead,,Optometrist,
1346534914,Hassam,,Saif,MD,Cardiology,Internal Medicine
1346563376,Israel,,Vega,FNP,Nurse Practitioner,Advanced Practice Nurse
1912019118,Anil,Kumar,Dhuna,MD,Neurology,Sleep Medicine
1912010125,Mangala,,Yeturu,MD,Infectious Diseases,
1912070095,Andrew,Meyer,Mersky,DO,Emergency Medicine,
1912078817,Margaret,Mary,Khoury,MD,"Infectious Diseases, Pediatric",Pediatrics
1912096819,Ryan,Lawrence,Sorrell,,Chiropractor,
1912096108,Dolly,Kanthi,Devara,MD,Physical Medicine & Rehabilitation,
1912010422,Arpad,Gusztav,Batizy,MD,Emergency Medicine,
1912056649,Andrea,Luise,Barry,MD,Obstetrics & Gynecology,
1912009978,Robert,Bruce,Rhodes,MD,Family Practice,
1912131152,Yekaterina,,Bulkin,MD,"Radiology, Diagnostic",
1912109034,Gregory,Alan,Sawyer,MD,"Surgery, Orthopedic",
1912190497,Andrea,Marie,Suplick,,Advanced Practice Nurse,
1912155136,William,Robert,Schmitt,,Otolaryngology,
1912135245,Laura,Marie,Boland,RPA-C,Physician Assistant,
1912112681,Anita,Kumari,Tomkoria,DDS,Dentist,
1912121401,Michael,Joseph,Baugnon,PHD,Behavioral Care,
1346525144,Naji,George,Fakhouri,PHARMD,Pharmacology,
1346536778,Lyncean,,Ung,DO,Emergency Medicine,
1346508926,Lisa,Bartholomew,Rowley,MD,Internal Medicine,
1346579448,Michael,Anthony,O'Hagan,PA-C,Physician Assistant,
1346509882,Kristen,Lee,Leffel,,Nurse Practitioner,Advanced Practice Nurse
1346582277,Tom,Tomer,Noff,MD,Neurophysiology,
1346507464,Steven,Gregg,Rudick,,"Cardiology, Interventional",Cardiology
1346556891,Tze,Lyn,Tseeng,,Emergency Medicine,
1912104258,John,Michael,Carney,MD,Anesthesiology,
1912196973,Valerio,J,Toyos-Olascoaga,MD,Pediatrics,Internal Medicine
1912190638,Jill,Jude,Deharo,PA-C,Physician Assistant,
1912160771,Peter,Gregory,O'Hare,,Obstetrics & Gynecology,
1912165747,James,Jason,Morrison,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1912168584,David,Jonathan,Ruan,MD,"Radiology, Diagnostic",
1912189770,Marie,Pak,Krig,MD,Obstetrics & Gynecology,
1912174954,Laura,Hagen,Dean,MD,"Radiology, Diagnostic",
1912166968,Jeanne,Chung,Lammering,MD,"Radiology, Diagnostic",
1912190950,Keira,Rose,Proctor,PA-C,Physician Assistant,
1912154758,Jennifer,Christine,Doering,PA,Physician Assistant,
1912195231,Anthony,Joseph,Milliano,AUD,Assistive Therapy,
1912100538,Stephanie,Rose,Robinson,NP,Nurse Practitioner,Advanced Practice Nurse
1912147745,Erik,Christopher,Freeland,,"Surgery, Orthopedic",
1912197005,Laura,Noddin,Rosenberg,MD,Gastroenterology,Internal Medicine
1912152737,Siraya,,Jaijakul,MD,Infectious Diseases,
1912216250,Jonathan,M,Jerome,RPA-C,Physician Assistant,
1912229113,Christen,Francine,Mahoney,DO,Internal Medicine,
1912281114,Rachel,Evelyn,Tkaczyk,,Advanced Practice Nurse,Nurse Practitioner
1912210378,Lisa,Simone,Herzing,FNP-BC,Nurse Practitioner,Advanced Practice Nurse
1912299389,Alysia,Jayne,Sheaffer,NP,Nurse Practitioner,
1912214974,Zachary,Mark,Clemens,PA,Physician Assistant,
1912247479,Jennifer,Ann,Madasz,,Nurse Practitioner,Advanced Practice Nurse
1912228503,Mohamed,Babiker,Ali Elamin,MD,Internal Medicine,
1912208547,Adelina,Jackeline,Vargas,RPA-C,Physician Assistant,
1912296773,Dipankar,,Gupta,,"Cardiology, Pediatric",
1912298167,Daniel,Hector,Nelson,MD,Ophthalmology,Internal Medicine
1912269135,Jessica,Marie,Colwell,MD,Family Practice,
1912227760,Inna,,Kleyman,MD,Neurology,Internal Medicine
1912284506,Rachel,Lynn,Metz,MD,Emergency Medicine,
1912227604,Caitlin,E,Willard,MD,Family Practice,
1912202938,Jose,Luis,Hernandez,MD,Internal Medicine,
1912261611,Sarah,Margaret,Rusch,MD,"Emergency Medicine, Pediatric",Pediatrics
1912296963,George,Zongqi,Han,,Dermatology,
1346665056,Jennifer,Kay,Vernon,FNP-C,Nurse Practitioner,Advanced Practice Nurse
1346675675,Gina,Marie,Reppert,PA-C,Physician Assistant,
1346668837,Jasmine,Devendra,Patel,,Obstetrics & Gynecology,
1346620598,Carlos,,Vences,MD,Emergency Medicine,
1912228354,Jeanna,Marie,Fascione,DPM,Podiatrist,
1346635406,Matthew,Stephen,Reedy,MD,Dermatology,
1346685559,Jessica,R,Gehner,MD,Emergency Medicine,
1346627296,Betty,Ann,Alevras,,Nurse Practitioner,
1912293762,Marcus,Eugene,Emebo,MD,Emergency Medicine,
1912207333,Bethany,Marie,Lengel,NP-C,Nurse Practitioner,
1912260662,Michael,Anthony,Wilson,MD,Emergency Medicine,Internal Medicine
1912252032,Gautam,,George,MD,Internal Medicine,
1912288705,Colby,Dale,Decapua,PA-C,Physician Assistant,
1912293309,Amy,Michelle,Roth,DO,Hospitalist,Internal Medicine
1346676939,Erin,Marie,Nest,,Nurse Practitioner,
1578985875,Kelly,Marie,Stovall,NP,Nurse Practitioner,Advanced Practice Nurse
1578948212,Daniel,Luke,Ewing,OD,Optometrist,
1578984811,Jenny,Vanlora,Goss,RN,Nurse Practitioner,Certified Nurse Midwife
1578926721,Oluwakemi,,Owoyemi,MD,Internal Medicine,
1578939054,Amanda,Diane,Holland,,Assistive Therapy,
1578932174,Britta,C,Millan,,Physician Assistant,
1578900767,Moira,Aileen,Rashid,,Family Practice,
1578983599,Daniel,Timothy,Wemple,MD,Family Practice,
1588031967,Lindsey,Shea,Smith,,Nurse Practitioner,
1588020275,Joan,Thi,Le,PA,Physician Assistant,
1588002547,Dustin,Ray,Portela,DO,Dermatology,
1588041099,Sarah,Jo,Wilson,MD,Dermatology,
1588038558,Estelle,Theresa,Sanchez,C-NP,Nurse Practitioner,
1588062566,Moon,Wai,Ip,,"Surgery, General",
1588075485,David,Joshua,Deisher,DO,"Surgery, General","Surgery, Trauma"
1588021257,Mackenzie,Weseloh,Doshi,PA-C,Physician Assistant,
1588017131,Jeffrey,Ethan,Wells,,Assistive Therapy,
1588089247,Theodore,Caldwell,Schroeder,,"Radiology, Diagnostic",
1588000277,Colleen,Elizabeth,Rice,,Behavioral Care,
1588079388,Adriana,,Gomez,MD,Hospitalist,Internal Medicine
1588013353,Michael,Joseph,Isaacs,MD,Dermatology,
1588067300,Brooke,Elizabeth,Bohnstedt,,Advanced Practice Nurse,
1588111850,Christy,Michelle,Dougherty,FNP,Nurse Practitioner,Advanced Practice Nurse
1588134522,Allison,Elaine,Dignan,,Behavioral Care,
1588102925,Brent,Wilson,Delasalas,,Assistive Therapy,
1588186373,Salman,,Masood,MD,Internal Medicine,
1588149108,Shelli,Renae,Slaughter,FNP,Nurse Practitioner,Advanced Practice Nurse
1588195531,Firaz,,Chaudhry,,Hospitalist,
1588198212,Marcia,Ann,Blereau,NP,Nurse Practitioner,Advanced Practice Nurse
1588162614,Chad,Ross,Bowen,,Physician Assistant,
1588212500,Morgan,Elizabeth,Behm,PA,Physician Assistant,
1588207807,Ashley,Lashelle,Clark,,Nurse Practitioner,
1588223382,Brian,Chang,Phung,DO,Family Practice,
1588649669,Ann,,Gentili-Stockwell,,Assistive Therapy,
1588663710,Javier,Elias,Cortinas,MD,Emergency Medicine,Family Practice
